season,team,win_rate
2005,Carlton Blues,0.2222222222222222
2005,Collingwood Magpies,0.2631578947368421
2005,Essendon Bombers,0.4117647058823529
2005,Fremantle Dockers,0.5
2005,Geelong Cats,0.5217391304347826
2005,Hawthorn Hawks,0.22727272727272727
2005,Melbourne Demons,0.55
2005,North Melbourne Kangaroos,0.5
2005,Port Adelaide Power,0.45
2005,Richmond Tigers,0.4
2005,St Kilda Saints,0.6521739130434783
2005,Sydney Swans,0.7391304347826086
2005,W. Bulldogs,0.7
2005,West Coast Eagles,0.8
2005,Western Bulldogs,0.36363636363636365
2005,adelaide crows,1.0
2005,carlton blues,0.0
2005,collingwood magpies,0.0
2005,essendon bombers,0.0
2005,fremantle dockers,0.3333333333333333
2005,melbourne demons,0.0
2005,north melbourne kangaroos,1.0
2005,port adelaide power,0.6666666666666666
2005,richmond tigers,1.0
2005,st kilda saints,0.0
2005,sydney swans,0.3333333333333333
2005,west coast eagles,0.5
2006,	 Adelaide Crows ,1.0
2006,	Collingwood Magpies,0.6666666666666666
2006,	Geelong Cats,0.0
2006,	Port Adelaide Power,1.0
2006,	Richmond Tigers,1.0
2006,	Sydney Swans,0.5
2006,	West Coast Eagles,1.0
2006, Adelaide Crows ,0.75
2006,Adelaide Crows,0.6
2006,Brisbane Lions,0.3333333333333333
2006,Carlton Blues,0.14285714285714285
2006,Collingwood Magpies,0.5789473684210527
2006,Essendon Bombers,0.14285714285714285
2006,Fremantle Dockers,0.75
2006,Geelong Cats,0.45
2006,Hawthorn Hawks,0.4
2006,Melbourne Demons,0.6190476190476191
2006,North Melbourne Kangaroos,0.3181818181818182
2006,Port Adelaide Power,0.3684210526315789
2006,Richmond Tigers,0.47368421052631576
2006,St Kilda Saints,0.5714285714285714
2006,Sydney Swans,0.6363636363636364
2006,W. Bulldogs,0.6363636363636364
2006,West Coast Eagles,0.7619047619047619
2006,Western Bulldogs,0.5454545454545454
2006,adelaide crows,1.0
2006,brisbane lions,0.0
2006,carlton blues,0.0
2006,collingwood magpies,1.0
2006,essendon bombers,0.0
2006,fremantle dockers,0.2
2006,geelong cats,1.0
2006,hawthorn hawks,0.5
2006,melbourne demons,0.3333333333333333
2006,port adelaide power,0.0
2006,richmond tigers,0.5
2006,st kilda saints,1.0
2006,sydney swans,1.0
2006,west coast eagles,0.75
2006,western bulldogs,0.5
2007,	 Adelaide Crows ,1.0
2007,	Brisbane Lions,0.0
2007,	Collingwood Magpies,1.0
2007,	Essendon Bombers,1.0
2007,	Fremantle Dockers,1.0
2007,	North Melbourne Kangaroos,1.0
2007,	Port Adelaide Power,1.0
2007,	Richmond Tigers,0.0
2007,	St Kilda Saints,1.0
2007,	Sydney Swans,1.0
2007,	W. Bulldogs,0.0
2007,	West Coast Eagles,1.0
2007, Adelaide Crows ,0.5
2007,Adelaide Crows,0.5
2007,Brisbane Lions,0.4444444444444444
2007,Carlton Blues,0.19047619047619047
2007,Collingwood Magpies,0.5454545454545454
2007,Essendon Bombers,0.4444444444444444
2007,Fremantle Dockers,0.5294117647058824
2007,Geelong Cats,0.8181818181818182
2007,Hawthorn Hawks,0.6086956521739131
2007,Melbourne Demons,0.23809523809523808
2007,North Melbourne Kangaroos,0.5909090909090909
2007,Port Adelaide Power,0.6818181818181818
2007,Richmond Tigers,0.15789473684210525
2007,St Kilda Saints,0.4117647058823529
2007,Sydney Swans,0.5555555555555556
2007,W. Bulldogs,0.5
2007,West Coast Eagles,0.65
2007,Western Bulldogs,0.36363636363636365
2007,brisbane lions,0.3333333333333333
2007,carlton blues,0.0
2007,collingwood magpies,0.5
2007,essendon bombers,0.3333333333333333
2007,fremantle dockers,0.0
2007,geelong cats,1.0
2007,hawthorn hawks,0.0
2007,melbourne demons,0.0
2007,north melbourne kangaroos,0.5
2007,port adelaide power,0.5
2007,richmond tigers,0.0
2007,st kilda saints,0.5
2007,sydney swans,0.25
2007,west coast eagles,0.6666666666666666
2008,	Carlton Blues,0.0
2008,	Fremantle Dockers,0.0
2008,	Geelong Cats,1.0
2008,	Hawthorn Hawks,1.0
2008,	Richmond Tigers,0.0
2008,	St Kilda Saints,0.0
2008,	Sydney Swans,0.0
2008, Adelaide Crows ,0.75
2008,Adelaide Crows,0.42857142857142855
2008,Brisbane Lions,0.5
2008,Carlton Blues,0.4117647058823529
2008,Collingwood Magpies,0.55
2008,Essendon Bombers,0.36363636363636365
2008,Fremantle Dockers,0.2777777777777778
2008,Geelong Cats,0.9166666666666666
2008,Hawthorn Hawks,0.782608695652174
2008,Melbourne Demons,0.15
2008,North Melbourne Kangaroos,0.5
2008,Port Adelaide Power,0.3684210526315789
2008,Richmond Tigers,0.55
2008,St Kilda Saints,0.7
2008,Sydney Swans,0.55
2008,W. Bulldogs,0.75
2008,West Coast Eagles,0.2
2008,Western Bulldogs,0.6
2008,adelaide crows,0.25
2008,brisbane lions,0.0
2008,carlton blues,0.75
2008,collingwood magpies,0.5
2008,fremantle dockers,0.3333333333333333
2008,melbourne demons,0.0
2008,north melbourne kangaroos,1.0
2008,port adelaide power,0.0
2008,richmond tigers,0.0
2008,st kilda saints,0.0
2008,sydney swans,0.6666666666666666
2008,west coast eagles,0.0
2008,western bulldogs,0.3333333333333333
2009,	 Adelaide Crows ,1.0
2009,	Collingwood Magpies,1.0
2009,	Essendon Bombers,0.5
2009,	Hawthorn Hawks,0.0
2009,	North Melbourne Kangaroos,0.0
2009,	Richmond Tigers,0.0
2009,	W. Bulldogs,1.0
2009, Adelaide Crows ,0.6
2009,Adelaide Crows,0.5833333333333334
2009,Brisbane Lions,0.5909090909090909
2009,Carlton Blues,0.5652173913043478
2009,Collingwood Magpies,0.6
2009,Essendon Bombers,0.5
2009,Fremantle Dockers,0.25
2009,Geelong Cats,0.8695652173913043
2009,Hawthorn Hawks,0.42105263157894735
2009,Melbourne Demons,0.15
2009,North Melbourne Kangaroos,0.3333333333333333
2009,Port Adelaide Power,0.4090909090909091
2009,Richmond Tigers,0.21052631578947367
2009,St Kilda Saints,0.8695652173913043
2009,Sydney Swans,0.3333333333333333
2009,W. Bulldogs,0.6363636363636364
2009,West Coast Eagles,0.36363636363636365
2009,Western Bulldogs,0.6153846153846154
2009,brisbane lions,0.5
2009,collingwood magpies,0.5
2009,essendon bombers,0.0
2009,fremantle dockers,0.5
2009,geelong cats,0.5
2009,hawthorn hawks,0.5
2009,melbourne demons,0.5
2009,north melbourne kangaroos,0.5
2009,richmond tigers,0.5
2009,st kilda saints,1.0
2009,sydney swans,1.0
2010,	 Adelaide Crows ,0.0
2010,	Carlton Blues,1.0
2010,	Essendon Bombers,0.0
2010,	Geelong Cats,0.0
2010,	Sydney Swans,1.0
2010, Adelaide Crows ,0.7
2010,Adelaide Crows,0.25
2010,Brisbane Lions,0.2631578947368421
2010,Carlton Blues,0.4
2010,Collingwood Magpies,0.7916666666666666
2010,Essendon Bombers,0.3333333333333333
2010,Fremantle Dockers,0.6190476190476191
2010,Geelong Cats,0.7619047619047619
2010,Hawthorn Hawks,0.5454545454545454
2010,Melbourne Demons,0.4
2010,North Melbourne Kangaroos,0.5263157894736842
2010,Port Adelaide Power,0.45
2010,Richmond Tigers,0.2631578947368421
2010,St Kilda Saints,0.5909090909090909
2010,Sydney Swans,0.5714285714285714
2010,W. Bulldogs,0.75
2010,West Coast Eagles,0.15789473684210525
2010,Western Bulldogs,0.5
2010,adelaide crows,0.0
2010,brisbane lions,0.6666666666666666
2010,carlton blues,1.0
2010,collingwood magpies,0.5
2010,essendon bombers,0.5
2010,fremantle dockers,0.3333333333333333
2010,geelong cats,0.6666666666666666
2010,hawthorn hawks,0.0
2010,melbourne demons,0.0
2010,north melbourne kangaroos,0.3333333333333333
2010,port adelaide power,0.5
2010,richmond tigers,0.3333333333333333
2010,st kilda saints,1.0
2010,sydney swans,0.5
2010,west coast eagles,0.3333333333333333
2010,western bulldogs,0.0
2011,	 Adelaide Crows ,0.5
2011,	Carlton Blues,1.0
2011,	Essendon Bombers,0.0
2011,	Gold Coast Suns,0.0
2011,	Melbourne Demons,0.0
2011,	Sydney Swans,0.0
2011,	West Coast Eagles,1.0
2011, Adelaide Crows ,0.4444444444444444
2011,Adelaide Crows,0.0
2011,Brisbane Lions,0.15789473684210525
2011,Carlton Blues,0.5714285714285714
2011,Collingwood Magpies,0.9090909090909091
2011,Essendon Bombers,0.5
2011,Fremantle Dockers,0.42857142857142855
2011,Geelong Cats,0.9130434782608695
2011,Gold Coast Suns,0.15789473684210525
2011,Hawthorn Hawks,0.8095238095238095
2011,Melbourne Demons,0.38095238095238093
2011,North Melbourne Kangaroos,0.47368421052631576
2011,Port Adelaide Power,0.15789473684210525
2011,Richmond Tigers,0.38095238095238093
2011,St Kilda Saints,0.5238095238095238
2011,Sydney Swans,0.5454545454545454
2011,W. Bulldogs,0.6363636363636364
2011,West Coast Eagles,0.7
2011,Western Bulldogs,0.2222222222222222
2011,adelaide crows,0.6666666666666666
2011,brisbane lions,0.3333333333333333
2011,carlton blues,1.0
2011,collingwood magpies,0.6666666666666666
2011,fremantle dockers,0.0
2011,geelong cats,0.5
2011,gold coast suns,0.0
2011,hawthorn hawks,0.5
2011,north melbourne kangaroos,0.3333333333333333
2011,port adelaide power,0.0
2011,richmond tigers,0.0
2011,st kilda saints,0.5
2011,sydney swans,1.0
2011,west coast eagles,0.5
2011,western bulldogs,0.0
2012,	Brisbane Lions,0.0
2012,	Collingwood Magpies,1.0
2012,	Essendon Bombers,0.0
2012,	Gold Coast Suns,1.0
2012,	Greater Western Sydney Giants,0.0
2012,	Melbourne Demons,0.5
2012,	W. Bulldogs,1.0
2012,	West Coast Eagles,0.0
2012, Adelaide Crows ,0.8461538461538461
2012,Adelaide Crows,0.7
2012,Brisbane Lions,0.45
2012,Carlton Blues,0.5238095238095238
2012,Collingwood Magpies,0.6
2012,Essendon Bombers,0.55
2012,Fremantle Dockers,0.6818181818181818
2012,Geelong Cats,0.6666666666666666
2012,Gold Coast Suns,0.1
2012,Greater Western Sydney Giants,0.11764705882352941
2012,Hawthorn Hawks,0.7272727272727273
2012,Melbourne Demons,0.15789473684210525
2012,North Melbourne Kangaroos,0.5909090909090909
2012,Port Adelaide Power,0.19047619047619047
2012,Richmond Tigers,0.47619047619047616
2012,St Kilda Saints,0.55
2012,Sydney Swans,0.7727272727272727
2012,W. Bulldogs,0.1
2012,West Coast Eagles,0.7619047619047619
2012,Western Bulldogs,0.2727272727272727
2012,adelaide crows,0.0
2012,brisbane lions,1.0
2012,carlton blues,0.0
2012,collingwood magpies,1.0
2012,essendon bombers,0.0
2012,fremantle dockers,0.0
2012,geelong cats,0.5
2012,gold coast suns,0.0
2012,greater western sydney giants,0.0
2012,hawthorn hawks,1.0
2012,melbourne demons,0.0
2012,north melbourne kangaroos,1.0
2012,port adelaide power,1.0
2012,richmond tigers,0.0
2012,st kilda saints,0.5
2012,sydney swans,0.6666666666666666
2012,west coast eagles,0.0
2013,	Carlton Blues,0.0
2013,	Collingwood Magpies,1.0
2013,	Geelong Cats,1.0
2013,	Gold Coast Suns,1.0
2013,	Hawthorn Hawks,1.0
2013,	West Coast Eagles,0.0
2013, Adelaide Crows ,0.45454545454545453
2013,Adelaide Crows,0.5555555555555556
2013,Brisbane Lions,0.5
2013,Carlton Blues,0.5263157894736842
2013,Collingwood Magpies,0.6
2013,Essendon Bombers,0.6
2013,Fremantle Dockers,0.7391304347826086
2013,Geelong Cats,0.8095238095238095
2013,Gold Coast Suns,0.35
2013,Greater Western Sydney Giants,0.045454545454545456
2013,Hawthorn Hawks,0.85
2013,Melbourne Demons,0.09523809523809523
2013,North Melbourne Kangaroos,0.45
2013,Port Adelaide Power,0.5652173913043478
2013,Richmond Tigers,0.65
2013,St Kilda Saints,0.19047619047619047
2013,Sydney Swans,0.6521739130434783
2013,W. Bulldogs,0.45454545454545453
2013,West Coast Eagles,0.3333333333333333
2013,Western Bulldogs,0.2727272727272727
2013,adelaide crows,0.0
2013,brisbane lions,0.0
2013,carlton blues,0.5
2013,collingwood magpies,0.5
2013,essendon bombers,1.0
2013,fremantle dockers,0.5
2013,geelong cats,0.3333333333333333
2013,gold coast suns,0.0
2013,hawthorn hawks,1.0
2013,melbourne demons,0.0
2013,north melbourne kangaroos,0.5
2013,port adelaide power,0.0
2013,richmond tigers,0.6666666666666666
2013,st kilda saints,1.0
2013,sydney swans,0.5
2013,west coast eagles,1.0
2014,	Brisbane Lions,0.0
2014,	Carlton Blues,1.0
2014,	Essendon Bombers,0.0
2014,	Gold Coast Suns,1.0
2014,	Hawthorn Hawks,1.0
2014,	North Melbourne Kangaroos,1.0
2014,	Port Adelaide Power,1.0
2014,	Richmond Tigers,0.0
2014,	St Kilda Saints,0.0
2014,	W. Bulldogs,0.0
2014, Adelaide Crows ,0.5454545454545454
2014,Adelaide Crows,0.42857142857142855
2014,Brisbane Lions,0.3333333333333333
2014,Carlton Blues,0.25
2014,Collingwood Magpies,0.5
2014,Essendon Bombers,0.5714285714285714
2014,Fremantle Dockers,0.6818181818181818
2014,Geelong Cats,0.6956521739130435
2014,Gold Coast Suns,0.42105263157894735
2014,Greater Western Sydney Giants,0.3157894736842105
2014,Hawthorn Hawks,0.8181818181818182
2014,Melbourne Demons,0.18181818181818182
2014,North Melbourne Kangaroos,0.6521739130434783
2014,Port Adelaide Power,0.6363636363636364
2014,Richmond Tigers,0.631578947368421
2014,St Kilda Saints,0.2
2014,Sydney Swans,0.75
2014,W. Bulldogs,0.3
2014,West Coast Eagles,0.47368421052631576
2014,Western Bulldogs,0.2222222222222222
2014,adelaide crows,0.5
2014,brisbane lions,0.5
2014,carlton blues,1.0
2014,essendon bombers,0.0
2014,fremantle dockers,0.5
2014,geelong cats,1.0
2014,gold coast suns,0.5
2014,greater western sydney giants,0.0
2014,hawthorn hawks,0.0
2014,north melbourne kangaroos,0.0
2014,port adelaide power,0.5
2014,richmond tigers,0.0
2014,st kilda saints,0.0
2014,sydney swans,1.0
2014,west coast eagles,0.6666666666666666
2014,western bulldogs,1.0
2015,	 Adelaide Crows ,0.5
2015,	Brisbane Lions,0.0
2015,	Carlton Blues,0.0
2015,	Fremantle Dockers,1.0
2015,	Geelong Cats,1.0
2015,	St Kilda Saints,0.0
2015,	W. Bulldogs,1.0
2015,	West Coast Eagles,1.0
2015, Adelaide Crows ,0.75
2015,Adelaide Crows,0.5454545454545454
2015,Brisbane Lions,0.2
2015,Carlton Blues,0.15789473684210525
2015,Collingwood Magpies,0.45454545454545453
2015,Essendon Bombers,0.25
2015,Fremantle Dockers,0.7272727272727273
2015,Geelong Cats,0.5555555555555556
2015,Gold Coast Suns,0.18181818181818182
2015,Greater Western Sydney Giants,0.5
2015,Hawthorn Hawks,0.6956521739130435
2015,Melbourne Demons,0.2857142857142857
2015,North Melbourne Kangaroos,0.6521739130434783
2015,Port Adelaide Power,0.5238095238095238
2015,Richmond Tigers,0.631578947368421
2015,St Kilda Saints,0.3333333333333333
2015,Sydney Swans,0.6818181818181818
2015,W. Bulldogs,0.7272727272727273
2015,West Coast Eagles,0.6956521739130435
2015,Western Bulldogs,0.375
2015,adelaide crows,0.5
2015,brisbane lions,0.0
2015,carlton blues,0.5
2015,essendon bombers,0.5
2015,fremantle dockers,1.0
2015,geelong cats,0.0
2015,hawthorn hawks,1.0
2015,melbourne demons,1.0
2015,north melbourne kangaroos,0.0
2015,port adelaide power,1.0
2015,richmond tigers,0.75
2015,st kilda saints,0.0
2015,sydney swans,0.5
2015,west coast eagles,1.0
2015,western bulldogs,0.6666666666666666
2016,	Carlton Blues,0.0
2016,	Fremantle Dockers,0.0
2016,	Geelong Cats,1.0
2016,	Gold Coast Suns,0.0
2016,	Melbourne Demons,0.5
2016,	Port Adelaide Power,0.5
2016,	St Kilda Saints,1.0
2016,	Sydney Swans,0.0
2016, Adelaide Crows ,0.8333333333333334
2016,Adelaide Crows,0.5555555555555556
2016,Brisbane Lions,0.10526315789473684
2016,Carlton Blues,0.35
2016,Collingwood Magpies,0.3684210526315789
2016,Essendon Bombers,0.15
2016,Fremantle Dockers,0.19047619047619047
2016,Geelong Cats,0.7391304347826086
2016,Gold Coast Suns,0.3157894736842105
2016,Greater Western Sydney Giants,0.7619047619047619
2016,Hawthorn Hawks,0.7272727272727273
2016,Melbourne Demons,0.47058823529411764
2016,North Melbourne Kangaroos,0.5238095238095238
2016,Port Adelaide Power,0.42105263157894735
2016,Richmond Tigers,0.38095238095238093
2016,St Kilda Saints,0.5238095238095238
2016,Sydney Swans,0.782608695652174
2016,W. Bulldogs,0.7272727272727273
2016,West Coast Eagles,0.6818181818181818
2016,Western Bulldogs,0.7857142857142857
2016,adelaide crows,0.6666666666666666
2016,brisbane lions,0.3333333333333333
2016,carlton blues,0.0
2016,collingwood magpies,0.6666666666666666
2016,essendon bombers,0.0
2016,gold coast suns,0.0
2016,greater western sydney giants,0.3333333333333333
2016,hawthorn hawks,0.5
2016,melbourne demons,0.3333333333333333
2016,north melbourne kangaroos,0.5
2016,port adelaide power,1.0
2016,richmond tigers,0.0
2016,sydney swans,1.0
2016,west coast eagles,1.0
2016,western bulldogs,0.0
2017,	Brisbane Lions,0.0
2017,	Collingwood Magpies,1.0
2017,	Fremantle Dockers,0.0
2017,	Geelong Cats,1.0
2017,	Gold Coast Suns,1.0
2017,	North Melbourne Kangaroos,0.0
2017,	Sydney Swans,1.0
2017, Adelaide Crows ,0.7142857142857143
2017,Adelaide Crows,0.5714285714285714
2017,Brisbane Lions,0.21052631578947367
2017,Carlton Blues,0.25
2017,Collingwood Magpies,0.35
2017,Essendon Bombers,0.5238095238095238
2017,Fremantle Dockers,0.4444444444444444
2017,Geelong Cats,0.625
2017,Gold Coast Suns,0.2222222222222222
2017,Greater Western Sydney Giants,0.6521739130434783
2017,Hawthorn Hawks,0.47619047619047616
2017,Melbourne Demons,0.5263157894736842
2017,North Melbourne Kangaroos,0.2777777777777778
2017,Port Adelaide Power,0.6666666666666666
2017,Richmond Tigers,0.72
2017,St Kilda Saints,0.55
2017,Sydney Swans,0.6363636363636364
2017,W. Bulldogs,0.6363636363636364
2017,West Coast Eagles,0.5454545454545454
2017,Western Bulldogs,0.3333333333333333
2017,adelaide crows,0.75
2017,brisbane lions,0.5
2017,carlton blues,0.5
2017,collingwood magpies,1.0
2017,essendon bombers,0.5
2017,fremantle dockers,0.0
2017,gold coast suns,0.3333333333333333
2017,greater western sydney giants,0.0
2017,hawthorn hawks,0.0
2017,melbourne demons,0.6666666666666666
2017,north melbourne kangaroos,0.3333333333333333
2017,port adelaide power,0.0
2017,st kilda saints,0.0
2017,sydney swans,0.0
2017,west coast eagles,0.5
2017,western bulldogs,0.5
2018,	Carlton Blues,0.0
2018,	Geelong Cats,1.0
2018,	Gold Coast Suns,0.0
2018,	Hawthorn Hawks,1.0
2018,	Sydney Swans,0.0
2018, Adelaide Crows ,0.7272727272727273
2018,Adelaide Crows,0.2222222222222222
2018,Brisbane Lions,0.2
2018,Carlton Blues,0.10526315789473684
2018,Collingwood Magpies,0.64
2018,Essendon Bombers,0.55
2018,Fremantle Dockers,0.36363636363636365
2018,Geelong Cats,0.5789473684210527
2018,Gold Coast Suns,0.19047619047619047
2018,Greater Western Sydney Giants,0.5652173913043478
2018,Hawthorn Hawks,0.6190476190476191
2018,Melbourne Demons,0.6521739130434783
2018,North Melbourne Kangaroos,0.5454545454545454
2018,Port Adelaide Power,0.5238095238095238
2018,Richmond Tigers,0.8181818181818182
2018,St Kilda Saints,0.2
2018,Sydney Swans,0.6842105263157895
2018,W. Bulldogs,0.45454545454545453
2018,West Coast Eagles,0.75
2018,Western Bulldogs,0.375
2018,adelaide crows,1.0
2018,brisbane lions,0.5
2018,carlton blues,0.0
2018,collingwood magpies,1.0
2018,essendon bombers,0.5
2018,geelong cats,0.3333333333333333
2018,greater western sydney giants,1.0
2018,hawthorn hawks,0.5
2018,melbourne demons,0.5
2018,port adelaide power,1.0
2018,richmond tigers,0.5
2018,st kilda saints,0.0
2018,sydney swans,0.5
2018,west coast eagles,1.0
2018,western bulldogs,0.0
2019,	Collingwood Magpies,1.0
2019,	Essendon Bombers,0.0
2019,	Fremantle Dockers,0.0
2019,	Geelong Cats,0.0
2019,	Gold Coast Suns,0.0
2019,	Melbourne Demons,0.0
2019,	North Melbourne Kangaroos,0.0
2019,	St Kilda Saints,1.0
2019, Adelaide Crows ,0.45454545454545453
2019,Adelaide Crows,0.5
2019,Brisbane Lions,0.7142857142857143
2019,Carlton Blues,0.3333333333333333
2019,Collingwood Magpies,0.6521739130434783
2019,Essendon Bombers,0.5789473684210527
2019,Fremantle Dockers,0.42105263157894735
2019,Geelong Cats,0.75
2019,Gold Coast Suns,0.15
2019,Greater Western Sydney Giants,0.6153846153846154
2019,Hawthorn Hawks,0.45
2019,Melbourne Demons,0.2
2019,North Melbourne Kangaroos,0.47619047619047616
2019,Port Adelaide Power,0.5
2019,Richmond Tigers,0.782608695652174
2019,St Kilda Saints,0.4
2019,Sydney Swans,0.3684210526315789
2019,W. Bulldogs,0.6363636363636364
2019,West Coast Eagles,0.6521739130434783
2019,Western Bulldogs,0.4166666666666667
2019,adelaide crows,0.0
2019,brisbane lions,0.3333333333333333
2019,carlton blues,0.0
2019,essendon bombers,0.3333333333333333
2019,fremantle dockers,0.5
2019,geelong cats,0.5
2019,gold coast suns,0.0
2019,hawthorn hawks,1.0
2019,melbourne demons,0.3333333333333333
2019,port adelaide power,0.5
2019,richmond tigers,0.5
2019,st kilda saints,0.0
2019,sydney swans,0.3333333333333333
2019,west coast eagles,1.0
2020,	 Adelaide Crows ,0.0
2020,	Geelong Cats,1.0
2020,	Greater Western Sydney Giants,1.0
2020,	Melbourne Demons,0.5
2020,	North Melbourne Kangaroos,0.0
2020,	Port Adelaide Power,1.0
2020, Adelaide Crows ,0.125
2020,Adelaide Crows,0.2857142857142857
2020,Brisbane Lions,0.8333333333333334
2020,Carlton Blues,0.375
2020,Collingwood Magpies,0.5294117647058824
2020,Essendon Bombers,0.3333333333333333
2020,Fremantle Dockers,0.4117647058823529
2020,Geelong Cats,0.6666666666666666
2020,Gold Coast Suns,0.3333333333333333
2020,Greater Western Sydney Giants,0.4666666666666667
2020,Hawthorn Hawks,0.29411764705882354
2020,Melbourne Demons,0.5333333333333333
2020,North Melbourne Kangaroos,0.2
2020,Port Adelaide Power,0.7777777777777778
2020,Richmond Tigers,0.7058823529411765
2020,St Kilda Saints,0.5789473684210527
2020,Sydney Swans,0.3125
2020,W. Bulldogs,0.625
2020,West Coast Eagles,0.6666666666666666
2020,Western Bulldogs,0.4444444444444444
2020,adelaide crows,0.0
2020,brisbane lions,0.0
2020,carlton blues,1.0
2020,collingwood magpies,0.5
2020,essendon bombers,0.5
2020,geelong cats,0.5
2020,gold coast suns,0.0
2020,greater western sydney giants,0.0
2020,north melbourne kangaroos,0.0
2020,richmond tigers,0.75
2020,sydney swans,0.0
2020,western bulldogs,1.0
2021,	 Adelaide Crows ,0.0
2021,	Carlton Blues,1.0
2021,	Fremantle Dockers,0.0
2021,	Geelong Cats,1.0
2021,	Gold Coast Suns,0.5
2021,	Melbourne Demons,0.5
2021,	North Melbourne Kangaroos,0.0
2021,	Port Adelaide Power,0.0
2021,	St Kilda Saints,0.0
2021,	Sydney Swans,0.6666666666666666
2021,	W. Bulldogs,1.0
2021, Adelaide Crows ,0.5
2021,Adelaide Crows,0.2222222222222222
2021,Brisbane Lions,0.6521739130434783
2021,Carlton Blues,0.3888888888888889
2021,Collingwood Magpies,0.25
2021,Essendon Bombers,0.47619047619047616
2021,Fremantle Dockers,0.5
2021,Geelong Cats,0.6956521739130435
2021,Gold Coast Suns,0.35294117647058826
2021,Greater Western Sydney Giants,0.5714285714285714
2021,Hawthorn Hawks,0.3157894736842105
2021,Melbourne Demons,0.8
2021,North Melbourne Kangaroos,0.2
2021,Port Adelaide Power,0.7727272727272727
2021,Richmond Tigers,0.4090909090909091
2021,St Kilda Saints,0.45
2021,Sydney Swans,0.631578947368421
2021,W. Bulldogs,0.6363636363636364
2021,West Coast Eagles,0.5263157894736842
2021,Western Bulldogs,0.6923076923076923
2021,adelaide crows,0.0
2021,brisbane lions,0.0
2021,carlton blues,0.0
2021,collingwood magpies,0.5
2021,essendon bombers,0.5
2021,fremantle dockers,0.3333333333333333
2021,geelong cats,0.0
2021,gold coast suns,0.0
2021,greater western sydney giants,0.0
2021,hawthorn hawks,0.3333333333333333
2021,melbourne demons,1.0
2021,north melbourne kangaroos,0.0
2021,port adelaide power,1.0
2021,st kilda saints,1.0
2021,sydney swans,1.0
2021,west coast eagles,0.0
2021,western bulldogs,1.0
2022,	 Adelaide Crows ,0.0
2022,	Brisbane Lions,1.0
2022,	Carlton Blues,1.0
2022,	Fremantle Dockers,1.0
2022,	Hawthorn Hawks,0.0
2022,	Melbourne Demons,1.0
2022,	North Melbourne Kangaroos,1.0
2022,	Port Adelaide Power,1.0
2022,	Richmond Tigers,1.0
2022,	St Kilda Saints,0.5
2022, Adelaide Crows ,0.5
2022,Adelaide Crows,0.3333333333333333
2022,Brisbane Lions,0.65
2022,Carlton Blues,0.5789473684210527
2022,Collingwood Magpies,0.6521739130434783
2022,Essendon Bombers,0.3333333333333333
2022,Fremantle Dockers,0.6666666666666666
2022,Geelong Cats,0.8260869565217391
2022,Gold Coast Suns,0.45
2022,Greater Western Sydney Giants,0.3157894736842105
2022,Hawthorn Hawks,0.35
2022,Melbourne Demons,0.6363636363636364
2022,North Melbourne Kangaroos,0.047619047619047616
2022,Port Adelaide Power,0.3684210526315789
2022,Richmond Tigers,0.5555555555555556
2022,St Kilda Saints,0.47368421052631576
2022,Sydney Swans,0.7272727272727273
2022,W. Bulldogs,0.6363636363636364
2022,West Coast Eagles,0.10526315789473684
2022,Western Bulldogs,0.36363636363636365
2022,adelaide crows,0.0
2022,brisbane lions,0.75
2022,carlton blues,0.0
2022,collingwood magpies,1.0
2022,essendon bombers,0.0
2022,fremantle dockers,0.5
2022,geelong cats,1.0
2022,gold coast suns,0.5
2022,greater western sydney giants,0.0
2022,hawthorn hawks,1.0
2022,melbourne demons,1.0
2022,port adelaide power,1.0
2022,richmond tigers,0.5
2022,st kilda saints,1.0
2022,sydney swans,0.6666666666666666
2022,west coast eagles,0.0
2022,western bulldogs,1.0
2023,	 Adelaide Crows ,1.0
2023,	Collingwood Magpies,1.0
2023,	Essendon Bombers,1.0
2023,	Geelong Cats,1.0
2023,	Melbourne Demons,1.0
2023,	Richmond Tigers,0.0
2023,	Sydney Swans,1.0
2023,	W. Bulldogs,0.0
2023, Adelaide Crows ,0.6363636363636364
2023,Adelaide Crows,0.3
2023,Brisbane Lions,0.72
2023,Carlton Blues,0.6
2023,Collingwood Magpies,0.8260869565217391
2023,Essendon Bombers,0.42857142857142855
2023,Fremantle Dockers,0.42857142857142855
2023,Geelong Cats,0.42857142857142855
2023,Gold Coast Suns,0.45
2023,Greater Western Sydney Giants,0.56
2023,Hawthorn Hawks,0.35
2023,Melbourne Demons,0.6666666666666666
2023,North Melbourne Kangaroos,0.13043478260869565
2023,Port Adelaide Power,0.68
2023,Richmond Tigers,0.5
2023,St Kilda Saints,0.5416666666666666
2023,Sydney Swans,0.47619047619047616
2023,W. Bulldogs,0.5
2023,West Coast Eagles,0.15
2023,Western Bulldogs,0.5
2023,adelaide crows,0.0
2023,brisbane lions,1.0
2023,carlton blues,0.0
2023,collingwood magpies,0.5
2023,essendon bombers,1.0
2023,fremantle dockers,0.5
2023,geelong cats,0.0
2023,gold coast suns,0.0
2023,greater western sydney giants,1.0
2023,hawthorn hawks,0.0
2023,melbourne demons,0.3333333333333333
2023,richmond tigers,0.0
2023,sydney swans,0.5
2023,west coast eagles,0.0
2023,western bulldogs,0.75
2024,	Brisbane Lions,1.0
